"No.","Time","Source","Destination","Protocol","Length","Info"
"32","3.353798","192.168.79.132","192.168.79.131","TCP","60","1540  >  80 [SYN] Seq=0 Win=512 Len=0"
"33","3.355851","192.168.79.132","192.168.79.131","TCP","60","1541  >  80 [SYN] Seq=0 Win=512 Len=0"
"34","3.357249","192.168.79.132","192.168.79.131","TCP","60","1542  >  80 [SYN] Seq=0 Win=512 Len=0"
"35","3.358575","192.168.79.132","192.168.79.131","TCP","60","1543  >  80 [SYN] Seq=0 Win=512 Len=0"
"36","3.360296","192.168.79.132","192.168.79.131","TCP","60","1544  >  80 [SYN] Seq=0 Win=512 Len=0"
"37","3.362741","192.168.79.132","192.168.79.131","TCP","60","1545  >  80 [SYN] Seq=0 Win=512 Len=0"
"38","3.363657","192.168.79.132","192.168.79.131","TCP","60","1546  >  80 [SYN] Seq=0 Win=512 Len=0"
"39","3.365415","192.168.79.132","192.168.79.131","TCP","60","1547  >  80 [SYN] Seq=0 Win=512 Len=0"
"40","3.366987","192.168.79.132","192.168.79.131","TCP","60","1548  >  80 [SYN] Seq=0 Win=512 Len=0"
"41","3.368432","192.168.79.132","192.168.79.131","TCP","60","1549  >  80 [SYN] Seq=0 Win=512 Len=0"
"42","3.369446","192.168.79.132","192.168.79.131","TCP","60","1550  >  80 [SYN] Seq=0 Win=512 Len=0"
"43","3.371199","192.168.79.132","192.168.79.131","TCP","60","1551  >  80 [SYN] Seq=0 Win=512 Len=0"
"44","3.373308","192.168.79.132","192.168.79.131","TCP","60","1552  >  80 [SYN] Seq=0 Win=512 Len=0"
"45","3.374581","192.168.79.132","192.168.79.131","TCP","60","1553  >  80 [SYN] Seq=0 Win=512 Len=0"
"46","3.376273","192.168.79.132","192.168.79.131","TCP","60","1554  >  80 [SYN] Seq=0 Win=512 Len=0"
"47","3.377570","192.168.79.132","192.168.79.131","TCP","60","1555  >  80 [SYN] Seq=0 Win=512 Len=0"
"48","3.379396","192.168.79.132","192.168.79.131","TCP","60","1556  >  80 [SYN] Seq=0 Win=512 Len=0"
"49","3.381102","192.168.79.132","192.168.79.131","TCP","60","1557  >  80 [SYN] Seq=0 Win=512 Len=0"
"50","3.382393","192.168.79.132","192.168.79.131","TCP","60","1558  >  80 [SYN] Seq=0 Win=512 Len=0"
"51","3.384058","192.168.79.132","192.168.79.131","TCP","60","1559  >  80 [SYN] Seq=0 Win=512 Len=0"
"52","3.385401","192.168.79.132","192.168.79.131","TCP","60","1560  >  80 [SYN] Seq=0 Win=512 Len=0"
"53","3.387054","192.168.79.132","192.168.79.131","TCP","60","1561  >  80 [SYN] Seq=0 Win=512 Len=0"
"54","3.388429","192.168.79.132","192.168.79.131","TCP","60","1562  >  80 [SYN] Seq=0 Win=512 Len=0"
"55","3.389700","192.168.79.132","192.168.79.131","TCP","60","1563  >  80 [SYN] Seq=0 Win=512 Len=0"
"56","3.391087","192.168.79.132","192.168.79.131","TCP","60","1564  >  80 [SYN] Seq=0 Win=512 Len=0"
"57","3.392511","192.168.79.132","192.168.79.131","TCP","60","1565  >  80 [SYN] Seq=0 Win=512 Len=0"
"58","3.393833","192.168.79.132","192.168.79.131","TCP","60","1566  >  80 [SYN] Seq=0 Win=512 Len=0"
"59","3.395120","192.168.79.132","192.168.79.131","TCP","60","1567  >  80 [SYN] Seq=0 Win=512 Len=0"
"60","3.396601","192.168.79.132","192.168.79.131","TCP","60","1568  >  80 [SYN] Seq=0 Win=512 Len=0"
"61","3.397887","192.168.79.132","192.168.79.131","TCP","60","1569  >  80 [SYN] Seq=0 Win=512 Len=0"
"62","3.399221","192.168.79.132","192.168.79.131","TCP","60","1570  >  80 [SYN] Seq=0 Win=512 Len=0"
"63","3.400359","192.168.79.132","192.168.79.131","TCP","60","1571  >  80 [SYN] Seq=0 Win=512 Len=0"
"64","3.402438","192.168.79.132","192.168.79.131","TCP","60","1572  >  80 [SYN] Seq=0 Win=512 Len=0"
"65","3.404023","192.168.79.132","192.168.79.131","TCP","60","1573  >  80 [SYN] Seq=0 Win=512 Len=0"
"66","3.405446","192.168.79.132","192.168.79.131","TCP","60","1574  >  80 [SYN] Seq=0 Win=512 Len=0"
"67","3.406748","192.168.79.132","192.168.79.131","TCP","60","1575  >  80 [SYN] Seq=0 Win=512 Len=0"
"68","3.408181","192.168.79.132","192.168.79.131","TCP","60","1576  >  80 [SYN] Seq=0 Win=512 Len=0"
"69","3.409576","192.168.79.132","192.168.79.131","TCP","60","1577  >  80 [SYN] Seq=0 Win=512 Len=0"
"70","3.410630","192.168.79.132","192.168.79.131","TCP","60","1578  >  80 [SYN] Seq=0 Win=512 Len=0"
"71","3.412277","192.168.79.132","192.168.79.131","TCP","60","1579  >  80 [SYN] Seq=0 Win=512 Len=0"
"72","3.414206","192.168.79.132","192.168.79.131","TCP","60","1580  >  80 [SYN] Seq=0 Win=512 Len=0"
"73","3.415893","192.168.79.132","192.168.79.131","TCP","60","1581  >  80 [SYN] Seq=0 Win=512 Len=0"
"74","3.417111","192.168.79.132","192.168.79.131","TCP","60","1582  >  80 [SYN] Seq=0 Win=512 Len=0"
"75","3.418806","192.168.79.132","192.168.79.131","TCP","60","1583  >  80 [SYN] Seq=0 Win=512 Len=0"
"76","3.420123","192.168.79.132","192.168.79.131","TCP","60","1584  >  80 [SYN] Seq=0 Win=512 Len=0"
"77","3.421542","192.168.79.132","192.168.79.131","TCP","60","1585  >  80 [SYN] Seq=0 Win=512 Len=0"
"78","3.423222","192.168.79.132","192.168.79.131","TCP","60","1586  >  80 [SYN] Seq=0 Win=512 Len=0"
"79","3.424691","192.168.79.132","192.168.79.131","TCP","60","1587  >  80 [SYN] Seq=0 Win=512 Len=0"
"80","3.426180","192.168.79.132","192.168.79.131","TCP","60","1588  >  80 [SYN] Seq=0 Win=512 Len=0"
"81","3.427647","192.168.79.132","192.168.79.131","TCP","60","1589  >  80 [SYN] Seq=0 Win=512 Len=0"
"82","3.429073","192.168.79.132","192.168.79.131","TCP","60","1590  >  80 [SYN] Seq=0 Win=512 Len=0"
"83","3.430571","192.168.79.132","192.168.79.131","TCP","60","1591  >  80 [SYN] Seq=0 Win=512 Len=0"
"84","3.432102","192.168.79.132","192.168.79.131","TCP","60","1592  >  80 [SYN] Seq=0 Win=512 Len=0"
"85","3.433527","192.168.79.132","192.168.79.131","TCP","60","1593  >  80 [SYN] Seq=0 Win=512 Len=0"
"86","3.435484","192.168.79.132","192.168.79.131","TCP","60","1594  >  80 [SYN] Seq=0 Win=512 Len=0"
"87","3.436483","192.168.79.132","192.168.79.131","TCP","60","1595  >  80 [SYN] Seq=0 Win=512 Len=0"
"88","3.437801","192.168.79.132","192.168.79.131","TCP","60","1596  >  80 [SYN] Seq=0 Win=512 Len=0"
"89","3.439208","192.168.79.132","192.168.79.131","TCP","60","1597  >  80 [SYN] Seq=0 Win=512 Len=0"
"90","3.440788","192.168.79.132","192.168.79.131","TCP","60","1598  >  80 [SYN] Seq=0 Win=512 Len=0"
"91","3.442120","192.168.79.132","192.168.79.131","TCP","60","1599  >  80 [SYN] Seq=0 Win=512 Len=0"
"92","3.443663","192.168.79.132","192.168.79.131","TCP","60","1600  >  80 [SYN] Seq=0 Win=512 Len=0"
"93","3.444992","192.168.79.132","192.168.79.131","TCP","60","1601  >  80 [SYN] Seq=0 Win=512 Len=0"
"94","3.446676","192.168.79.132","192.168.79.131","TCP","60","1602  >  80 [SYN] Seq=0 Win=512 Len=0"
"95","3.447994","192.168.79.132","192.168.79.131","TCP","60","1603  >  80 [SYN] Seq=0 Win=512 Len=0"
"96","3.449427","192.168.79.132","192.168.79.131","TCP","60","1604  >  80 [SYN] Seq=0 Win=512 Len=0"
"97","3.451094","192.168.79.132","192.168.79.131","TCP","60","1605  >  80 [SYN] Seq=0 Win=512 Len=0"
"98","3.452526","192.168.79.132","192.168.79.131","TCP","60","1606  >  80 [SYN] Seq=0 Win=512 Len=0"
"99","3.454281","192.168.79.132","192.168.79.131","TCP","60","1607  >  80 [SYN] Seq=0 Win=512 Len=0"
"100","3.456834","192.168.79.132","192.168.79.131","TCP","60","1608  >  80 [SYN] Seq=0 Win=512 Len=0"
"101","3.457704","192.168.79.132","192.168.79.131","TCP","60","1609  >  80 [SYN] Seq=0 Win=512 Len=0"
"102","3.459190","192.168.79.132","192.168.79.131","TCP","60","1610  >  80 [SYN] Seq=0 Win=512 Len=0"
"103","3.460651","192.168.79.132","192.168.79.131","TCP","60","1611  >  80 [SYN] Seq=0 Win=512 Len=0"
"104","3.462217","192.168.79.132","192.168.79.131","TCP","60","1612  >  80 [SYN] Seq=0 Win=512 Len=0"
"105","3.463640","192.168.79.132","192.168.79.131","TCP","60","1613  >  80 [SYN] Seq=0 Win=512 Len=0"
"106","3.465059","192.168.79.132","192.168.79.131","TCP","60","1614  >  80 [SYN] Seq=0 Win=512 Len=0"
"107","3.466488","192.168.79.132","192.168.79.131","TCP","60","1615  >  80 [SYN] Seq=0 Win=512 Len=0"
"108","3.468202","192.168.79.132","192.168.79.131","TCP","60","1616  >  80 [SYN] Seq=0 Win=512 Len=0"
"109","3.469503","192.168.79.132","192.168.79.131","TCP","60","1617  >  80 [SYN] Seq=0 Win=512 Len=0"
"110","3.470960","192.168.79.132","192.168.79.131","TCP","60","1618  >  80 [SYN] Seq=0 Win=512 Len=0"
"111","3.472802","192.168.79.132","192.168.79.131","TCP","60","1619  >  80 [SYN] Seq=0 Win=512 Len=0"
"112","3.474226","192.168.79.132","192.168.79.131","TCP","60","1620  >  80 [SYN] Seq=0 Win=512 Len=0"
"113","3.475728","192.168.79.132","192.168.79.131","TCP","60","1621  >  80 [SYN] Seq=0 Win=512 Len=0"
"114","3.477243","192.168.79.132","192.168.79.131","TCP","60","1622  >  80 [SYN] Seq=0 Win=512 Len=0"
"115","3.478456","192.168.79.132","192.168.79.131","TCP","60","1623  >  80 [SYN] Seq=0 Win=512 Len=0"
"116","3.480345","192.168.79.132","192.168.79.131","TCP","60","1624  >  80 [SYN] Seq=0 Win=512 Len=0"
"117","3.481787","192.168.79.132","192.168.79.131","TCP","60","1625  >  80 [SYN] Seq=0 Win=512 Len=0"
"118","3.483045","192.168.79.132","192.168.79.131","TCP","60","1626  >  80 [SYN] Seq=0 Win=512 Len=0"
"119","3.484603","192.168.79.132","192.168.79.131","TCP","60","1627  >  80 [SYN] Seq=0 Win=512 Len=0"
"120","3.485813","192.168.79.132","192.168.79.131","TCP","60","1628  >  80 [SYN] Seq=0 Win=512 Len=0"
"121","3.487743","192.168.79.132","192.168.79.131","TCP","60","1629  >  80 [SYN] Seq=0 Win=512 Len=0"
"122","3.489057","192.168.79.132","192.168.79.131","TCP","60","1630  >  80 [SYN] Seq=0 Win=512 Len=0"
"123","3.490361","192.168.79.132","192.168.79.131","TCP","60","1631  >  80 [SYN] Seq=0 Win=512 Len=0"
"124","3.491918","192.168.79.132","192.168.79.131","TCP","60","1632  >  80 [SYN] Seq=0 Win=512 Len=0"
"125","3.493580","192.168.79.132","192.168.79.131","TCP","60","1633  >  80 [SYN] Seq=0 Win=512 Len=0"
"126","3.494864","192.168.79.132","192.168.79.131","TCP","60","1634  >  80 [SYN] Seq=0 Win=512 Len=0"
"127","3.496334","192.168.79.132","192.168.79.131","TCP","60","1635  >  80 [SYN] Seq=0 Win=512 Len=0"
"128","3.497721","192.168.79.132","192.168.79.131","TCP","60","1636  >  80 [SYN] Seq=0 Win=512 Len=0"
"129","3.499205","192.168.79.132","192.168.79.131","TCP","60","1637  >  80 [SYN] Seq=0 Win=512 Len=0"
"130","3.500767","192.168.79.132","192.168.79.131","TCP","60","1638  >  80 [SYN] Seq=0 Win=512 Len=0"
"131","3.502730","192.168.79.132","192.168.79.131","TCP","60","1639  >  80 [SYN] Seq=0 Win=512 Len=0"
"132","3.503447","192.168.79.132","192.168.79.131","TCP","60","1640  >  80 [SYN] Seq=0 Win=512 Len=0"
"133","3.504937","192.168.79.132","192.168.79.131","TCP","60","1641  >  80 [SYN] Seq=0 Win=512 Len=0"
"134","3.506437","192.168.79.132","192.168.79.131","TCP","60","1642  >  80 [SYN] Seq=0 Win=512 Len=0"
